AO,MQ-4,Nano,Diff,|Diff|
0.346515,140,0,140,140
0.348747,145,0,145,145
0.349248,146,0,146,146
0.348659,145,0,145,145
0.346735,140,0,140,140
0.345306,137,0,137,137
0.343416,133,0,133,133
0.342012,130,0,130,130
0.33981,125,0,125,125
0.338847,123,0,123,123
0.337673,121,0,121,121
0.336198,118,0,118,118
0.334926,115,0,115,115
0.334349,114,0,114,114
0.334125,114,0,114,114
0.333177,112,0,112,112
0.332672,111,0,111,111
0.33232,110,0,110,110
0.332442,111,0,111,111
0.330747,108,0,108,108
0.330391,107,0,107,107
0.330613,107,0,107,107
0.329985,106,0,106,106
0.329765,106,0,106,106
0.330193,107,0,107,107
0.329875,106,0,106,106
0.32966,106,0,106,106
0.330481,107,0,107,107
0.329809,106,0,106,106
0.330171,107,0,107,107
0.330325,107,0,107,107
0.330566,107,0,107,107
0.331252,108,0,108,108
0.332457,111,0,111,111
0.001463,0,0,0,0
0.001074,0,0,0,0
0.001255,0,0,0,0
0.001802,0,0,0,0
0.001394,0,0,0,0
0.001162,0,0,0,0
0.001705,0,0,0,0
0.001705,0,0,0,0
0.001128,0,0,0,0
0.00136,0,0,0,0
0.001778,0,0,0,0
0.001465,0,0,0,0
0.001172,0,0,0,0
0.001411,0,0,0,0
0.057814,0,0,0,0
0.112144,1,0,1,1
0.172229,5,0,5,5
0.22937,18,0,18,18
0.276417,43,0,43,43
0.309995,76,0,76,76
0.330935,108,249,-141,141
0.341453,128,0,128,128
0.347685,142,0,142,142
0.349722,147,0,147,147
0.349861,148,0,148,148
0.348957,145,0,145,145
0.34778,143,0,143,143
0.345516,137,0,137,137
0.34433,135,0,135,135
0.342755,131,0,131,131
0.340936,127,0,127,127
0.339824,125,0,125,125
0.33873,123,0,123,123
0.31897,88,0,88,88
0.000969,0,0,0,0
0.001658,0,0,0,0
0.001536,0,0,0,0
0.001114,0,0,0,0
0.001243,0,0,0,0
0.001675,0,0,0,0
0.001514,0,0,0,0
0.001023,0,0,0,0
0.001348,0,0,0,0
0.001871,0,0,0,0
0.001512,0,18427,-18427,18427
0.001558,0,0,0,0
0.001197,0,0,0,0
0.001473,0,0,0,0
0.001761,0,0,0,0
0.001363,0,0,0,0
0.001172,0,0,0,0
0.001705,0,0,0,0
0.001717,0,0,0,0
0.001111,0,0,0,0
0.001419,0,0,0,0
0.001797,0,0,0,0
0.058625,0,0,0,0
0.112391,1,0,1,1
0.172852,5,0,5,5
0.229072,18,0,18,18
0.274574,41,0,41,41
0.30809,74,0,74,74
0.330713,107,0,107,107
0.342782,131,0,131,131
0.348669,145,0,145,145
0.350586,149,0,149,149
0.350659,150,0,150,150
0.34988,148,0,148,148
0.348091,143,0,143,143
0.346171,139,0,139,139
0.340186,126,0,126,126
0.00148,0,0,0,0
0.001114,0,0,0,0
0.001206,0,0,0,0
0.001751,0,0,0,0
0.001258,0,0,0,0
0.00117,0,0,0,0
0.001836,0,0,0,0
0.001309,0,0,0,0
0.001206,0,0,0,0
0.001834,0,0,0,0
0.001389,0,0,0,0
0.001096,0,0,0,0
0.0017,0,0,0,0
0.00167,0,0,0,0
0.001104,0,0,0,0
0.001421,0,0,0,0
0.001856,0,0,0,0
0.001299,0,0,0,0
0.036064,0,0,0,0
0.080774,0,0,0,0
0.134105,2,0,2,2
0.185592,7,0,7,7
0.232877,19,0,19,19
0.271087,39,0,39,39
0.300716,65,0,65,65
0.319956,90,0,90,90
0.331147,108,0,108,108
0.336789,119,0,119,119
0.339743,125,0,125,125
0.341991,130,0,130,130
0.341387,128,0,128,128
0.341634,129,0,129,129
0.342108,130,0,130,130
0.342137,130,0,130,130
0.341019,128,0,128,128
0.341158,128,0,128,128
0.340672,127,0,127,127
0.33948,124,0,124,124
0.338408,122,0,122,122
0.338049,121,0,121,121
0.337907,121,0,121,121
0.336745,119,0,119,119
0.335531,116,0,116,116
0.001724,0,0,0,0
0.001541,0,0,0,0
